'07/26/2023 14:17:07.272',"318,612,000,000,000","-297,902,220,000,000","616,514,220,000,000",0.103548900000000
'07/26/2023 14:17:07.289',"318,612,000,000,000","-297,902,220,000,000","616,514,220,000,000",0.103548900000000
'07/26/2023 14:17:07.305',"312,239,760,000,000","-302,681,400,000,000","614,921,160,000,000",0.0477918000000000
'07/26/2023 14:17:07.321',"318,612,000,000,000","-294,716,100,000,000","613,328,100,000,000",0.119479500000000
'07/26/2023 14:17:07.337',"310,646,700,000,000","-302,681,400,000,000","613,328,100,000,000",0.0398265000000000
'07/26/2023 14:17:07.354',"313,832,820,000,000","-304,274,460,000,000","618,107,280,000,000",0.0477918000000000
'07/26/2023 14:17:07.370',"313,832,820,000,000","-304,274,460,000,000","618,107,280,000,000",0.0477918000000000
'07/26/2023 14:17:07.386',"315,425,880,000,000","-304,274,460,000,000","619,700,340,000,000",0.0557571000000000
'07/26/2023 14:17:07.402',"320,205,060,000,000","-299,495,280,000,000","619,700,340,000,000",0.103548900000000
'07/26/2023 14:17:07.419',"318,612,000,000,000","-301,088,340,000,000","619,700,340,000,000",0.0876183000000000
'07/26/2023 14:17:07.435',"315,425,880,000,000","-304,274,460,000,000","619,700,340,000,000",0.0557571000000000
'07/26/2023 14:17:07.451',"320,205,060,000,000","-302,681,400,000,000","622,886,460,000,000",0.0876183000000000
'07/26/2023 14:17:07.467',"315,425,880,000,000","-304,274,460,000,000","619,700,340,000,000",0.0557571000000000
'07/26/2023 14:17:07.484',"317,018,940,000,000","-305,867,520,000,000","622,886,460,000,000",0.0557571000000000
'07/26/2023 14:17:07.500',"318,612,000,000,000","-305,867,520,000,000","624,479,520,000,000",0.0637224000000000
'07/26/2023 14:17:07.516',"312,239,760,000,000","-310,646,700,000,000","622,886,460,000,000",0.00796530000000000
'07/26/2023 14:17:07.532',"315,425,880,000,000","-302,681,400,000,000","618,107,280,000,000",0.0637224000000000
'07/26/2023 14:17:07.549',"310,646,700,000,000","-305,867,520,000,000","616,514,220,000,000",0.0238959000000000
'07/26/2023 14:17:07.565',"312,239,760,000,000","-297,902,220,000,000","610,141,980,000,000",0.0716877000000000
'07/26/2023 14:17:07.581',"315,425,880,000,000","-301,088,340,000,000","616,514,220,000,000",0.0716877000000000
'07/26/2023 14:17:07.597',"317,018,940,000,000","-302,681,400,000,000","619,700,340,000,000",0.0716877000000000
'07/26/2023 14:17:07.614',"318,612,000,000,000","-301,088,340,000,000","619,700,340,000,000",0.0876183000000000
'07/26/2023 14:17:07.630',"320,205,060,000,000","-296,309,160,000,000","616,514,220,000,000",0.119479500000000
'07/26/2023 14:17:07.646',"317,018,940,000,000","-294,716,100,000,000","611,735,040,000,000",0.111514200000000
'07/26/2023 14:17:07.662',"320,205,060,000,000","-294,716,100,000,000","614,921,160,000,000",0.127444800000000
'07/26/2023 14:17:07.679',"317,018,940,000,000","-293,123,040,000,000","610,141,980,000,000",0.119479500000000
'07/26/2023 14:17:07.695',"320,205,060,000,000","-296,309,160,000,000","616,514,220,000,000",0.119479500000000
'07/26/2023 14:17:07.711',"321,798,120,000,000","-288,343,860,000,000","610,141,980,000,000",0.167271300000000
'07/26/2023 14:17:07.727',"323,391,180,000,000","-286,750,800,000,000","610,141,980,000,000",0.183201900000000
'07/26/2023 14:17:07.744',"320,205,060,000,000","-286,750,800,000,000","606,955,860,000,000",0.167271300000000
'07/26/2023 14:17:07.760',"323,391,180,000,000","-283,564,680,000,000","606,955,860,000,000",0.199132500000000
'07/26/2023 14:17:07.776',"329,763,420,000,000","-278,785,500,000,000","608,548,920,000,000",0.254889600000000
'07/26/2023 14:17:07.792',"337,728,720,000,000","-274,006,320,000,000","611,735,040,000,000",0.318612000000000
'07/26/2023 14:17:07.809',"332,949,540,000,000","-275,599,380,000,000","608,548,920,000,000",0.286750800000000
'07/26/2023 14:17:07.825',"334,542,600,000,000","-275,599,380,000,000","610,141,980,000,000",0.294716100000000
'07/26/2023 14:17:07.841',"337,728,720,000,000","-270,820,200,000,000","608,548,920,000,000",0.334542600000000
'07/26/2023 14:17:07.857',"331,356,480,000,000","-274,006,320,000,000","605,362,800,000,000",0.286750800000000
'07/26/2023 14:17:07.874',"339,321,780,000,000","-272,413,260,000,000","611,735,040,000,000",0.334542600000000
'07/26/2023 14:17:07.890',"332,949,540,000,000","-275,599,380,000,000","608,548,920,000,000",0.286750800000000
'07/26/2023 14:17:07.906',"342,507,900,000,000","-270,820,200,000,000","613,328,100,000,000",0.358438500000000
'07/26/2023 14:17:07.922',"345,694,020,000,000","-272,413,260,000,000","618,107,280,000,000",0.366403800000000
'07/26/2023 14:17:07.939',"344,100,960,000,000","-270,820,200,000,000","614,921,160,000,000",0.366403800000000
'07/26/2023 14:17:07.955',"339,321,780,000,000","-270,820,200,000,000","610,141,980,000,000",0.342507900000000
'07/26/2023 14:17:07.971',"345,694,020,000,000","-270,820,200,000,000","616,514,220,000,000",0.374369100000000
'07/26/2023 14:17:07.987',"347,287,080,000,000","-267,634,080,000,000","614,921,160,000,000",0.398265000000000
'07/26/2023 14:17:08.004',"355,252,380,000,000","-264,447,960,000,000","619,700,340,000,000",0.454022100000000
'07/26/2023 14:17:08.020',"348,880,140,000,000","-264,447,960,000,000","613,328,100,000,000",0.422160900000000
'07/26/2023 14:17:08.036',"350,473,200,000,000","-258,075,720,000,000","608,548,920,000,000",0.461987400000000
'07/26/2023 14:17:08.052',"347,287,080,000,000","-264,447,960,000,000","611,735,040,000,000",0.414195600000000
'07/26/2023 14:17:08.069',"347,287,080,000,000","-264,447,960,000,000","611,735,040,000,000",0.414195600000000
'07/26/2023 14:17:08.085',"344,100,960,000,000","-267,634,080,000,000","611,735,040,000,000",0.382334400000000
'07/26/2023 14:17:08.101',"347,287,080,000,000","-267,634,080,000,000","614,921,160,000,000",0.398265000000000
'07/26/2023 14:17:08.117',"347,287,080,000,000","-259,668,780,000,000","606,955,860,000,000",0.438091500000000
'07/26/2023 14:17:08.134',"350,473,200,000,000","-258,075,720,000,000","608,548,920,000,000",0.461987400000000
'07/26/2023 14:17:08.150',"352,066,260,000,000","-261,261,840,000,000","613,328,100,000,000",0.454022100000000
'07/26/2023 14:17:08.166',"353,659,320,000,000","-258,075,720,000,000","611,735,040,000,000",0.477918000000000
'07/26/2023 14:17:08.182',"353,659,320,000,000","-253,296,540,000,000","606,955,860,000,000",0.501813900000000
'07/26/2023 14:17:08.199',"345,694,020,000,000","-267,634,080,000,000","613,328,100,000,000",0.390299700000000
'07/26/2023 14:17:08.215',"334,542,600,000,000","-274,006,320,000,000","608,548,920,000,000",0.302681400000000
'07/26/2023 14:17:08.231',"348,880,140,000,000","-264,447,960,000,000","613,328,100,000,000",0.422160900000000
'07/26/2023 14:17:08.247',"347,287,080,000,000","-264,447,960,000,000","611,735,040,000,000",0.414195600000000
'07/26/2023 14:17:08.264',"355,252,380,000,000","-259,668,780,000,000","614,921,160,000,000",0.477918000000000
'07/26/2023 14:17:08.280',"353,659,320,000,000","-258,075,720,000,000","611,735,040,000,000",0.477918000000000
'07/26/2023 14:17:08.296',"360,031,560,000,000","-254,889,600,000,000","614,921,160,000,000",0.525709800000000
'07/26/2023 14:17:08.312',"355,252,380,000,000","-258,075,720,000,000","613,328,100,000,000",0.485883300000000
'07/26/2023 14:17:08.329',"358,438,500,000,000","-258,075,720,000,000","616,514,220,000,000",0.501813900000000
'07/26/2023 14:17:08.345',"350,473,200,000,000","-264,447,960,000,000","614,921,160,000,000",0.430126200000000
'07/26/2023 14:17:08.361',"356,845,440,000,000","-259,668,780,000,000","616,514,220,000,000",0.485883300000000
'07/26/2023 14:17:08.377',"353,659,320,000,000","-259,668,780,000,000","613,328,100,000,000",0.469952700000000
'07/26/2023 14:17:08.394',"360,031,560,000,000","-256,482,660,000,000","616,514,220,000,000",0.517744500000000
'07/26/2023 14:17:08.410',"353,659,320,000,000","-261,261,840,000,000","614,921,160,000,000",0.461987400000000
'07/26/2023 14:17:08.426',"355,252,380,000,000","-259,668,780,000,000","614,921,160,000,000",0.477918000000000
'07/26/2023 14:17:08.442',"355,252,380,000,000","-259,668,780,000,000","614,921,160,000,000",0.477918000000000
'07/26/2023 14:17:08.459',"355,252,380,000,000","-262,854,900,000,000","618,107,280,000,000",0.461987400000000
'07/26/2023 14:17:08.475',"355,252,380,000,000","-261,261,840,000,000","616,514,220,000,000",0.469952700000000
'07/26/2023 14:17:08.491',"352,066,260,000,000","-266,041,020,000,000","618,107,280,000,000",0.430126200000000
'07/26/2023 14:17:08.507',"363,217,680,000,000","-253,296,540,000,000","616,514,220,000,000",0.549605700000000
'07/26/2023 14:17:08.524',"360,031,560,000,000","-258,075,720,000,000","618,107,280,000,000",0.509779200000000
'07/26/2023 14:17:08.540',"356,845,440,000,000","-261,261,840,000,000","618,107,280,000,000",0.477918000000000
'07/26/2023 14:17:08.556',"358,438,500,000,000","-261,261,840,000,000","619,700,340,000,000",0.485883300000000
'07/26/2023 14:17:08.572',"358,438,500,000,000","-259,668,780,000,000","618,107,280,000,000",0.493848600000000
'07/26/2023 14:17:08.589',"361,624,620,000,000","-259,668,780,000,000","621,293,400,000,000",0.509779200000000
'07/26/2023 14:17:08.605',"358,438,500,000,000","-261,261,840,000,000","619,700,340,000,000",0.485883300000000
'07/26/2023 14:17:08.621',"360,031,560,000,000","-259,668,780,000,000","619,700,340,000,000",0.501813900000000
'07/26/2023 14:17:08.637',"358,438,500,000,000","-261,261,840,000,000","619,700,340,000,000",0.485883300000000
'07/26/2023 14:17:08.654',"360,031,560,000,000","-261,261,840,000,000","621,293,400,000,000",0.493848600000000
'07/26/2023 14:17:08.670',"358,438,500,000,000","-261,261,840,000,000","619,700,340,000,000",0.485883300000000
'07/26/2023 14:17:08.686',"361,624,620,000,000","-259,668,780,000,000","621,293,400,000,000",0.509779200000000
'07/26/2023 14:17:08.702',"360,031,560,000,000","-259,668,780,000,000","619,700,340,000,000",0.501813900000000
'07/26/2023 14:17:08.719',"360,031,560,000,000","-261,261,840,000,000","621,293,400,000,000",0.493848600000000
'07/26/2023 14:17:08.735',"358,438,500,000,000","-262,854,900,000,000","621,293,400,000,000",0.477918000000000
'07/26/2023 14:17:08.751',"360,031,560,000,000","-261,261,840,000,000","621,293,400,000,000",0.493848600000000
'07/26/2023 14:17:08.767',"360,031,560,000,000","-261,261,840,000,000","621,293,400,000,000",0.493848600000000
'07/26/2023 14:17:08.784',"360,031,560,000,000","-261,261,840,000,000","621,293,400,000,000",0.493848600000000
'07/26/2023 14:17:08.800',"358,438,500,000,000","-261,261,840,000,000","619,700,340,000,000",0.485883300000000
'07/26/2023 14:17:08.816',"360,031,560,000,000","-261,261,840,000,000","621,293,400,000,000",0.493848600000000
'07/26/2023 14:17:08.832',"360,031,560,000,000","-261,261,840,000,000","621,293,400,000,000",0.493848600000000
'07/26/2023 14:17:08.849',"360,031,560,000,000","-261,261,840,000,000","621,293,400,000,000",0.493848600000000
'07/26/2023 14:17:08.865',"360,031,560,000,000","-261,261,840,000,000","621,293,400,000,000",0.493848600000000
'07/26/2023 14:17:08.881',"360,031,560,000,000","-261,261,840,000,000","621,293,400,000,000",0.493848600000000
'07/26/2023 14:17:08.897',"358,438,500,000,000","-262,854,900,000,000","621,293,400,000,000",0.477918000000000
'07/26/2023 14:17:08.914',"358,438,500,000,000","-262,854,900,000,000","621,293,400,000,000",0.477918000000000
'07/26/2023 14:17:08.930',"360,031,560,000,000","-261,261,840,000,000","621,293,400,000,000",0.493848600000000
'07/26/2023 14:17:08.946',"360,031,560,000,000","-261,261,840,000,000","621,293,400,000,000",0.493848600000000
'07/26/2023 14:17:08.962',"360,031,560,000,000","-262,854,900,000,000","622,886,460,000,000",0.485883300000000
'07/26/2023 14:17:08.979',"360,031,560,000,000","-261,261,840,000,000","621,293,400,000,000",0.493848600000000
'07/26/2023 14:17:08.995',"360,031,560,000,000","-262,854,900,000,000","622,886,460,000,000",0.485883300000000
'07/26/2023 14:17:09.011',"356,845,440,000,000","-266,041,020,000,000","622,886,460,000,000",0.454022100000000
'07/26/2023 14:17:09.027',"353,659,320,000,000","-269,227,140,000,000","622,886,460,000,000",0.422160900000000
'07/26/2023 14:17:09.044',"352,066,260,000,000","-270,820,200,000,000","622,886,460,000,000",0.406230300000000
'07/26/2023 14:17:09.060',"353,659,320,000,000","-269,227,140,000,000","622,886,460,000,000",0.422160900000000
'07/26/2023 14:17:09.076',"353,659,320,000,000","-269,227,140,000,000","622,886,460,000,000",0.422160900000000
'07/26/2023 14:17:09.092',"352,066,260,000,000","-269,227,140,000,000","621,293,400,000,000",0.414195600000000
'07/26/2023 14:17:09.109',"345,694,020,000,000","-275,599,380,000,000","621,293,400,000,000",0.350473200000000
'07/26/2023 14:17:09.125',"350,473,200,000,000","-270,820,200,000,000","621,293,400,000,000",0.398265000000000
'07/26/2023 14:17:09.141',"347,287,080,000,000","-270,820,200,000,000","618,107,280,000,000",0.382334400000000
'07/26/2023 14:17:09.157',"350,473,200,000,000","-262,854,900,000,000","613,328,100,000,000",0.438091500000000
'07/26/2023 14:17:09.174',"345,694,020,000,000","-264,447,960,000,000","610,141,980,000,000",0.406230300000000
'07/26/2023 14:17:09.190',"340,914,840,000,000","-266,041,020,000,000","606,955,860,000,000",0.374369100000000
'07/26/2023 14:17:09.206',"347,287,080,000,000","-264,447,960,000,000","611,735,040,000,000",0.414195600000000
'07/26/2023 14:17:09.222',"355,252,380,000,000","-258,075,720,000,000","613,328,100,000,000",0.485883300000000
'07/26/2023 14:17:09.239',"358,438,500,000,000","-258,075,720,000,000","616,514,220,000,000",0.501813900000000
'07/26/2023 14:17:09.255',"353,659,320,000,000","-264,447,960,000,000","618,107,280,000,000",0.446056800000000
'07/26/2023 14:17:09.271',"345,694,020,000,000","-277,192,440,000,000","622,886,460,000,000",0.342507900000000
'07/26/2023 14:17:09.287',"350,473,200,000,000","-262,854,900,000,000","613,328,100,000,000",0.438091500000000
'07/26/2023 14:17:09.304',"350,473,200,000,000","-266,041,020,000,000","616,514,220,000,000",0.422160900000000
'07/26/2023 14:17:09.320',"352,066,260,000,000","-264,447,960,000,000","616,514,220,000,000",0.438091500000000
'07/26/2023 14:17:09.336',"355,252,380,000,000","-261,261,840,000,000","616,514,220,000,000",0.469952700000000
'07/26/2023 14:17:09.352',"356,845,440,000,000","-261,261,840,000,000","618,107,280,000,000",0.477918000000000
'07/26/2023 14:17:09.369',"350,473,200,000,000","-259,668,780,000,000","610,141,980,000,000",0.454022100000000
'07/26/2023 14:17:09.385',"347,287,080,000,000","-262,854,900,000,000","610,141,980,000,000",0.422160900000000
